candidate,round,case,sample,status,prompt_bytes,request_body_bytes,response_bytes,response_body_bytes,elapsed_ms,ttfb_ms,first_event_ms,application_tcp_ms,origin_tls_ms,start_ms,end_ms,connection_id,reused,done
mihomo,1,cold-burst-c1,0,PASS,4096,4133,131072,131083,12.610691,5.286894,,0.239691,3.799027,0.520835,13.131591,4,False,True
mihomo,1,cold-burst-c1,1,PASS,4096,4133,131072,131083,10.90077,4.280227,,0.205372,3.123052,13.183617,24.084508,6,False,True
mihomo,1,cold-burst-c1,2,PASS,4096,4133,131072,131083,10.807337,3.908365,,0.22012,2.82916,24.14887,34.9563,8,False,True
mihomo,1,cold-burst-c1,3,PASS,4096,4133,131072,131083,10.741285,4.367085,,0.170862,3.121189,35.001035,45.742436,10,False,True
mihomo,1,cold-burst-c1,4,PASS,4096,4133,131072,131083,11.589559,3.916764,,0.196807,2.885851,45.788767,57.378405,12,False,True
mihomo,1,cold-burst-c1,5,PASS,4096,4133,131072,131083,11.940275,5.656425,,0.253411,3.441301,57.432962,69.373417,14,False,True
mihomo,1,cold-burst-c1,6,PASS,4096,4133,131072,131083,12.489016,4.466691,,0.317013,2.996977,69.418298,81.907492,16,False,True
mihomo,1,cold-burst-c1,7,PASS,4096,4133,131072,131083,11.579514,4.740137,,0.26857,3.489511,81.954268,93.533874,18,False,True
mihomo,1,cold-burst-c1,8,PASS,4096,4133,131072,131083,11.16973,4.332785,,0.224155,3.206063,93.576181,104.745987,20,False,True
mihomo,1,cold-burst-c1,9,PASS,4096,4133,131072,131083,10.767936,4.179028,,0.322177,2.819737,104.827999,115.595991,22,False,True
mihomo,1,cold-burst-c1,10,PASS,4096,4133,131072,131083,11.365952,3.883956,,0.221437,2.798027,115.640947,127.006982,24,False,True
mihomo,1,cold-burst-c1,11,PASS,4096,4133,131072,131083,11.244906,4.314389,,0.232878,3.118448,127.05021,138.2952,26,False,True
mihomo,1,cold-burst-c1,12,PASS,4096,4133,131072,131083,7.015651,5.410281,,0.223388,3.352411,138.341181,145.356919,28,False,True
mihomo,1,cold-burst-c1,13,PASS,4096,4133,131072,131083,12.334004,4.171795,,0.285887,2.995084,145.409811,157.743871,30,False,True
mihomo,1,cold-burst-c1,14,PASS,4096,4133,131072,131083,12.384551,4.365718,,0.220092,3.287347,157.790356,170.174976,32,False,True
mihomo,1,cold-burst-c1,15,PASS,4096,4133,131072,131083,11.728268,4.772612,,0.183877,3.824903,170.219359,181.947799,34,False,True
mihomo,1,cold-burst-c1,16,PASS,4096,4133,131072,131083,11.921219,4.260447,,0.156701,3.252583,181.994354,193.91563,36,False,True
mihomo,1,cold-burst-c1,17,PASS,4096,4133,131072,131083,12.50392,4.454189,,0.347403,3.255752,193.971263,206.475354,38,False,True
mihomo,1,cold-burst-c1,18,PASS,4096,4133,131072,131083,10.70228,3.647666,,0.195033,2.728767,206.519829,217.222291,40,False,True
mihomo,1,cold-burst-c1,19,PASS,4096,4133,131072,131083,7.634524,4.81713,,0.27976,3.408849,217.266483,224.901186,42,False,True
mihomo,1,cold-burst-c1,20,PASS,4096,4133,131072,131083,10.968725,4.165824,,0.169496,3.254962,224.929898,235.898683,44,False,True
mihomo,1,cold-burst-c1,21,PASS,4096,4133,131072,131083,11.699182,4.26398,,0.377115,2.929199,235.94317,247.642408,46,False,True
mihomo,1,cold-burst-c1,22,PASS,4096,4133,131072,131083,11.288059,3.991421,,0.300722,2.811603,247.689456,258.977571,48,False,True
mihomo,1,cold-burst-c1,23,PASS,4096,4133,131072,131083,11.32538,3.834581,,0.361612,2.584652,259.02376,270.349199,50,False,True
mihomo,2,cold-burst-c1,0,PASS,4096,4133,131072,131083,12.619396,5.520819,,0.548983,3.763251,0.261324,12.880905,496,False,True
mihomo,2,cold-burst-c1,1,PASS,4096,4133,131072,131083,10.987862,4.38467,,0.245084,3.157456,12.934803,23.922763,498,False,True
mihomo,2,cold-burst-c1,2,PASS,4096,4133,131072,131083,13.110223,4.997993,,0.347663,3.73954,23.973791,37.084114,500,False,True
mihomo,2,cold-burst-c1,3,PASS,4096,4133,131072,131083,11.629718,4.916735,,0.335116,3.637852,37.132497,48.762338,502,False,True
mihomo,2,cold-burst-c1,4,PASS,4096,4133,131072,131083,12.407545,4.382298,,0.272666,3.312759,48.810932,61.218559,504,False,True
mihomo,2,cold-burst-c1,5,PASS,4096,4133,131072,131083,11.210238,4.393351,,0.153914,3.254281,61.306641,72.516983,506,False,True
mihomo,2,cold-burst-c1,6,PASS,4096,4133,131072,131083,11.025064,4.337374,,0.191823,3.226154,72.575049,83.600211,508,False,True
mihomo,2,cold-burst-c1,7,PASS,4096,4133,131072,131083,12.314811,4.305689,,0.292324,3.012858,83.649841,95.964784,510,False,True
mihomo,2,cold-burst-c1,8,PASS,4096,4133,131072,131083,7.267817,4.303029,,0.266531,3.057217,96.02193,103.289812,512,False,True
mihomo,2,cold-burst-c1,9,PASS,4096,4133,131072,131083,12.607707,4.572964,,0.757146,2.969688,103.517991,116.125777,514,False,True
mihomo,2,cold-burst-c1,10,PASS,4096,4133,131072,131083,10.815193,4.111117,,0.272821,2.865722,116.164748,126.980027,516,False,True
mihomo,2,cold-burst-c1,11,PASS,4096,4133,131072,131083,12.114163,3.939582,,0.247623,2.874029,127.025921,139.140183,518,False,True
mihomo,2,cold-burst-c1,12,PASS,4096,4133,131072,131083,11.594062,4.095973,,0.249615,2.95509,139.18709,150.781217,520,False,True
mihomo,2,cold-burst-c1,13,PASS,4096,4133,131072,131083,10.3101,3.915194,,0.316738,2.737249,150.944437,161.254625,522,False,True
mihomo,2,cold-burst-c1,14,PASS,4096,4133,131072,131083,10.749054,4.129735,,0.221043,2.986242,161.310915,172.06005,524,False,True
mihomo,2,cold-burst-c1,15,PASS,4096,4133,131072,131083,11.582869,4.554769,,0.382492,3.079866,172.115967,183.698918,526,False,True
mihomo,2,cold-burst-c1,16,PASS,4096,4133,131072,131083,11.608602,3.9775,,0.215065,2.953354,183.754541,195.363198,528,False,True
mihomo,2,cold-burst-c1,17,PASS,4096,4133,131072,131083,11.111326,4.015323,,0.219164,2.853009,195.45414,206.565563,530,False,True
mihomo,2,cold-burst-c1,18,PASS,4096,4133,131072,131083,10.797794,4.222952,,0.35764,3.140783,206.601579,217.399441,532,False,True
mihomo,2,cold-burst-c1,19,PASS,4096,4133,131072,131083,10.649218,3.850113,,0.217224,2.885466,217.454497,228.103822,534,False,True
mihomo,2,cold-burst-c1,20,PASS,4096,4133,131072,131083,11.49119,3.617805,,0.182878,2.628694,228.150713,239.642,536,False,True
mihomo,2,cold-burst-c1,21,PASS,4096,4133,131072,131083,10.990366,4.142765,,0.189772,3.054013,239.685326,250.675749,538,False,True
mihomo,2,cold-burst-c1,22,PASS,4096,4133,131072,131083,10.598925,3.931738,,0.219271,2.78032,250.727076,261.326093,540,False,True
mihomo,2,cold-burst-c1,23,PASS,4096,4133,131072,131083,10.277618,3.856366,,0.205623,2.764472,261.371508,271.649226,542,False,True
mihomo,3,cold-burst-c1,0,PASS,4096,4133,131072,131083,11.967846,5.183883,,0.466659,3.652995,0.192031,12.159946,988,False,True
mihomo,3,cold-burst-c1,1,PASS,4096,4133,131072,131083,10.919153,4.084241,,0.273543,2.937651,12.208179,23.127416,990,False,True
mihomo,3,cold-burst-c1,2,PASS,4096,4133,131072,131083,10.690017,4.289968,,0.264921,3.081205,23.170966,33.861068,992,False,True
mihomo,3,cold-burst-c1,3,PASS,4096,4133,131072,131083,10.982868,3.881426,,0.124187,2.837191,33.906157,44.889206,994,False,True
mihomo,3,cold-burst-c1,4,PASS,4096,4133,131072,131083,11.21558,4.120321,,0.177298,2.890498,44.933171,56.148858,996,False,True
mihomo,3,cold-burst-c1,5,PASS,4096,4133,131072,131083,5.504787,4.319473,,0.253249,2.898061,56.202859,61.707726,998,False,True
mihomo,3,cold-burst-c1,6,PASS,4096,4133,131072,131083,10.549692,3.769408,,0.193326,2.932478,61.75613,72.305911,1000,False,True
mihomo,3,cold-burst-c1,7,PASS,4096,4133,131072,131083,11.465906,3.854991,,0.221916,2.797535,72.349045,83.815032,1002,False,True
mihomo,3,cold-burst-c1,8,PASS,4096,4133,131072,131083,11.068164,3.892967,,0.248079,2.811192,83.869453,94.9377,1004,False,True
mihomo,3,cold-burst-c1,9,PASS,4096,4133,131072,131083,10.83159,3.777716,,0.182099,2.74102,94.969,105.800645,1006,False,True
mihomo,3,cold-burst-c1,10,PASS,4096,4133,131072,131083,10.593866,3.758029,,0.229204,2.818908,105.833644,116.427704,1008,False,True
mihomo,3,cold-burst-c1,11,PASS,4096,4133,131072,131083,10.298793,3.896322,,0.239059,2.816545,116.461643,126.760503,1010,False,True
mihomo,3,cold-burst-c1,12,PASS,4096,4133,131072,131083,11.030327,3.931272,,0.151993,2.851886,126.813151,137.843578,1012,False,True
mihomo,3,cold-burst-c1,13,PASS,4096,4133,131072,131083,11.719315,4.215619,,0.206432,3.089646,137.91965,149.639083,1014,False,True
mihomo,3,cold-burst-c1,14,PASS,4096,4133,131072,131083,10.457456,3.694547,,0.156563,2.841129,149.726337,160.183868,1016,False,True
mihomo,3,cold-burst-c1,15,PASS,4096,4133,131072,131083,10.327673,3.780758,,0.202105,2.800062,160.234918,170.56268,1018,False,True
mihomo,3,cold-burst-c1,16,PASS,4096,4133,131072,131083,11.511938,4.264494,,0.190467,3.268714,170.60623,182.118231,1020,False,True
mihomo,3,cold-burst-c1,17,PASS,4096,4133,131072,131083,11.083408,3.691161,,0.134718,2.734131,182.152885,193.236379,1022,False,True
mihomo,3,cold-burst-c1,18,PASS,4096,4133,131072,131083,10.322249,3.910012,,0.304607,2.722169,193.325708,203.648015,1024,False,True
mihomo,3,cold-burst-c1,19,PASS,4096,4133,131072,131083,10.514781,3.937858,,0.309629,2.783883,203.70785,214.222688,1026,False,True
mihomo,3,cold-burst-c1,20,PASS,4096,4133,131072,131083,11.599509,4.768707,,0.180309,3.642445,214.265754,225.865361,1028,False,True
mihomo,3,cold-burst-c1,21,PASS,4096,4133,131072,131083,10.490564,4.153749,,0.119645,3.16452,225.90941,236.400068,1030,False,True
mihomo,3,cold-burst-c1,22,PASS,4096,4133,131072,131083,10.827991,4.287262,,0.274535,3.18737,236.438335,247.266425,1032,False,True
mihomo,3,cold-burst-c1,23,PASS,4096,4133,131072,131083,10.808822,4.101782,,0.269307,2.912126,247.313914,258.122789,1034,False,True
mihomo,1,reuse-burst-c1,0,PASS,4096,4133,131072,131083,10.830901,4.103568,,0.228227,2.888348,0.182112,11.013217,52,False,True
mihomo,1,reuse-burst-c1,1,PASS,4096,4133,131072,131083,3.651003,0.744685,,,,11.013771,14.664943,52,True,True
mihomo,1,reuse-burst-c1,2,PASS,4096,4133,131072,131083,4.327514,2.590008,,,,14.66556,18.993181,52,True,True
mihomo,1,reuse-burst-c1,3,PASS,4096,4133,131072,131083,3.132094,1.312963,,,,18.993992,22.126172,52,True,True
mihomo,1,reuse-burst-c1,4,PASS,4096,4133,131072,131083,3.005984,0.843901,,,,22.126999,25.133088,52,True,True
mihomo,1,reuse-burst-c1,5,PASS,4096,4133,131072,131083,3.234608,0.859512,,,,25.133812,28.3685,52,True,True
mihomo,1,reuse-burst-c1,6,PASS,4096,4133,131072,131083,3.681065,1.809209,,,,28.456034,32.137209,52,True,True
mihomo,1,reuse-burst-c1,7,PASS,4096,4133,131072,131083,2.215278,0.85638,,,,32.138093,34.353475,52,True,True
mihomo,1,reuse-burst-c1,8,PASS,4096,4133,131072,131083,2.909167,0.877923,,,,34.354266,37.263495,52,True,True
mihomo,1,reuse-burst-c1,9,PASS,4096,4133,131072,131083,2.744924,0.92785,,,,37.264273,40.009259,52,True,True
mihomo,1,reuse-burst-c1,10,PASS,4096,4133,131072,131083,2.517927,0.816532,,,,40.010025,42.52807,52,True,True
mihomo,1,reuse-burst-c1,11,PASS,4096,4133,131072,131083,2.219361,0.864909,,,,42.528783,44.748219,52,True,True
mihomo,1,reuse-burst-c1,12,PASS,4096,4133,131072,131083,2.487778,0.888407,,,,44.748736,47.236605,52,True,True
mihomo,1,reuse-burst-c1,13,PASS,4096,4133,131072,131083,2.471206,0.875679,,,,47.237214,49.708511,52,True,True
mihomo,1,reuse-burst-c1,14,PASS,4096,4133,131072,131083,2.607573,0.824256,,,,49.709991,52.317636,52,True,True
mihomo,1,reuse-burst-c1,15,PASS,4096,4133,131072,131083,2.557291,0.756424,,,,52.318346,54.875726,52,True,True
mihomo,1,reuse-burst-c1,16,PASS,4096,4133,131072,131083,2.390238,0.760481,,,,54.876608,57.266903,52,True,True
mihomo,1,reuse-burst-c1,17,PASS,4096,4133,131072,131083,2.648798,0.876012,,,,57.26755,59.916451,52,True,True
mihomo,1,reuse-burst-c1,18,PASS,4096,4133,131072,131083,2.390866,0.736076,,,,59.917182,62.308104,52,True,True
mihomo,1,reuse-burst-c1,19,PASS,4096,4133,131072,131083,1.845441,0.744085,,,,62.308728,64.154272,52,True,True
mihomo,1,reuse-burst-c1,20,PASS,4096,4133,131072,131083,1.955518,0.804361,,,,64.154858,66.110432,52,True,True
mihomo,1,reuse-burst-c1,21,PASS,4096,4133,131072,131083,2.042583,0.855882,,,,66.155187,68.197858,52,True,True
mihomo,1,reuse-burst-c1,22,PASS,4096,4133,131072,131083,1.979551,0.901978,,,,68.19856,70.178163,52,True,True
mihomo,1,reuse-burst-c1,23,PASS,4096,4133,131072,131083,1.815843,0.855066,,,,70.178926,71.994885,52,True,True
mihomo,1,reuse-burst-c1,24,PASS,4096,4133,131072,131083,1.756295,0.795806,,,,72.001174,73.757532,52,True,True
mihomo,1,reuse-burst-c1,25,PASS,4096,4133,131072,131083,2.344857,0.860789,,,,73.758153,76.103075,52,True,True
mihomo,1,reuse-burst-c1,26,PASS,4096,4133,131072,131083,1.985777,0.807002,,,,76.10377,78.089604,52,True,True
mihomo,1,reuse-burst-c1,27,PASS,4096,4133,131072,131083,1.898179,0.833003,,,,78.090316,79.988548,52,True,True
mihomo,1,reuse-burst-c1,28,PASS,4096,4133,131072,131083,2.887589,0.827595,,,,79.989214,82.876888,52,True,True
mihomo,1,reuse-burst-c1,29,PASS,4096,4133,131072,131083,1.901809,0.702141,,,,82.87815,84.780025,52,True,True
mihomo,1,reuse-burst-c1,30,PASS,4096,4133,131072,131083,1.788007,0.764004,,,,84.780725,86.568825,52,True,True
mihomo,1,reuse-burst-c1,31,PASS,4096,4133,131072,131083,2.002153,0.806196,,,,86.569583,88.571803,52,True,True
mihomo,2,reuse-burst-c1,0,PASS,4096,4133,131072,131083,12.515591,5.054124,,0.447336,3.542448,0.191557,12.707199,544,False,True
mihomo,2,reuse-burst-c1,1,PASS,4096,4133,131072,131083,3.122665,0.687804,,,,12.708242,15.830965,544,True,True
mihomo,2,reuse-burst-c1,2,PASS,4096,4133,131072,131083,4.134388,1.697602,,,,15.832069,19.966517,544,True,True
mihomo,2,reuse-burst-c1,3,PASS,4096,4133,131072,131083,2.066567,0.725267,,,,19.96723,22.033908,544,True,True
mihomo,2,reuse-burst-c1,4,PASS,4096,4133,131072,131083,2.416806,0.759978,,,,22.034662,24.451568,544,True,True
mihomo,2,reuse-burst-c1,5,PASS,4096,4133,131072,131083,2.019071,0.707848,,,,24.452253,26.471381,544,True,True
mihomo,2,reuse-burst-c1,6,PASS,4096,4133,131072,131083,2.660235,0.993495,,,,26.472107,29.132442,544,True,True
mihomo,2,reuse-burst-c1,7,PASS,4096,4133,131072,131083,1.602862,0.702041,,,,29.134103,30.737032,544,True,True
mihomo,2,reuse-burst-c1,8,PASS,4096,4133,131072,131083,1.807767,0.811831,,,,30.737755,32.545616,544,True,True
mihomo,2,reuse-burst-c1,9,PASS,4096,4133,131072,131083,1.534665,0.629124,,,,32.546374,34.081112,544,True,True
mihomo,2,reuse-burst-c1,10,PASS,4096,4133,131072,131083,1.831997,0.701257,,,,34.081809,35.91392,544,True,True
mihomo,2,reuse-burst-c1,11,PASS,4096,4133,131072,131083,1.59813,0.758805,,,,35.914662,37.512859,544,True,True
mihomo,2,reuse-burst-c1,12,PASS,4096,4133,131072,131083,1.680233,0.775593,,,,37.51362,39.193967,544,True,True
mihomo,2,reuse-burst-c1,13,PASS,4096,4133,131072,131083,1.5795,0.770185,,,,39.194691,40.774273,544,True,True
mihomo,2,reuse-burst-c1,14,PASS,4096,4133,131072,131083,2.222421,1.385734,,,,40.842598,43.065079,544,True,True
mihomo,2,reuse-burst-c1,15,PASS,4096,4133,131072,131083,1.97581,0.990133,,,,43.066017,45.04192,544,True,True
mihomo,2,reuse-burst-c1,16,PASS,4096,4133,131072,131083,2.001638,0.739483,,,,45.042867,47.044562,544,True,True
mihomo,2,reuse-burst-c1,17,PASS,4096,4133,131072,131083,1.676733,0.718725,,,,47.045345,48.722163,544,True,True
mihomo,2,reuse-burst-c1,18,PASS,4096,4133,131072,131083,1.795558,0.742412,,,,48.722938,50.518583,544,True,True
mihomo,2,reuse-burst-c1,19,PASS,4096,4133,131072,131083,1.765098,0.781008,,,,50.519294,52.284466,544,True,True
mihomo,2,reuse-burst-c1,20,PASS,4096,4133,131072,131083,1.642288,0.69385,,,,52.285097,53.927442,544,True,True
mihomo,2,reuse-burst-c1,21,PASS,4096,4133,131072,131083,1.997874,1.135729,,,,53.969573,55.967528,544,True,True
mihomo,2,reuse-burst-c1,22,PASS,4096,4133,131072,131083,1.550817,0.693032,,,,55.968273,57.519148,544,True,True
mihomo,2,reuse-burst-c1,23,PASS,4096,4133,131072,131083,1.841961,0.806759,,,,57.519849,59.361895,544,True,True
mihomo,2,reuse-burst-c1,24,PASS,4096,4133,131072,131083,1.636689,0.781413,,,,59.383933,61.020684,544,True,True
mihomo,2,reuse-burst-c1,25,PASS,4096,4133,131072,131083,1.561792,0.716716,,,,61.021284,62.583133,544,True,True
mihomo,2,reuse-burst-c1,26,PASS,4096,4133,131072,131083,1.848339,0.891749,,,,62.583773,64.432214,544,True,True
mihomo,2,reuse-burst-c1,27,PASS,4096,4133,131072,131083,1.809865,0.757454,,,,64.43284,66.242759,544,True,True
mihomo,2,reuse-burst-c1,28,PASS,4096,4133,131072,131083,1.873055,0.84657,,,,66.285033,68.158168,544,True,True
mihomo,2,reuse-burst-c1,29,PASS,4096,4133,131072,131083,1.799381,0.974345,,,,68.15948,69.95892,544,True,True
mihomo,2,reuse-burst-c1,30,PASS,4096,4133,131072,131083,1.649767,0.753078,,,,69.959511,71.609364,544,True,True
mihomo,2,reuse-burst-c1,31,PASS,4096,4133,131072,131083,1.682528,0.733779,,,,71.610006,73.292628,544,True,True
mihomo,3,reuse-burst-c1,0,PASS,4096,4133,131072,131083,11.714083,4.955015,,0.431935,3.469806,0.185818,11.899998,1036,False,True
mihomo,3,reuse-burst-c1,1,PASS,4096,4133,131072,131083,2.930076,0.831745,,,,11.90088,14.831039,1036,True,True
mihomo,3,reuse-burst-c1,2,PASS,4096,4133,131072,131083,3.992545,0.874846,,,,14.832065,18.824674,1036,True,True
mihomo,3,reuse-burst-c1,3,PASS,4096,4133,131072,131083,2.749831,0.771707,,,,18.825427,21.575365,1036,True,True
mihomo,3,reuse-burst-c1,4,PASS,4096,4133,131072,131083,2.715914,0.984675,,,,21.576275,24.292285,1036,True,True
mihomo,3,reuse-burst-c1,5,PASS,4096,4133,131072,131083,3.614317,0.682946,,,,24.29306,27.907449,1036,True,True
mihomo,3,reuse-burst-c1,6,PASS,4096,4133,131072,131083,2.4243,1.039126,,,,27.909099,30.333597,1036,True,True
mihomo,3,reuse-burst-c1,7,PASS,4096,4133,131072,131083,2.450701,0.8974,,,,30.334374,32.785137,1036,True,True
mihomo,3,reuse-burst-c1,8,PASS,4096,4133,131072,131083,2.263935,0.89889,,,,32.785842,35.049841,1036,True,True
mihomo,3,reuse-burst-c1,9,PASS,4096,4133,131072,131083,2.237785,0.816485,,,,35.050487,37.288336,1036,True,True
mihomo,3,reuse-burst-c1,10,PASS,4096,4133,131072,131083,2.407062,0.840238,,,,37.289004,39.696192,1036,True,True
mihomo,3,reuse-burst-c1,11,PASS,4096,4133,131072,131083,2.283072,0.903208,,,,39.696946,41.980081,1036,True,True
mihomo,3,reuse-burst-c1,12,PASS,4096,4133,131072,131083,2.55653,0.993605,,,,41.980694,44.537287,1036,True,True
mihomo,3,reuse-burst-c1,13,PASS,4096,4133,131072,131083,2.298829,0.975909,,,,44.537956,46.83688,1036,True,True
mihomo,3,reuse-burst-c1,14,PASS,4096,4133,131072,131083,1.960202,0.999031,,,,46.837715,48.798018,1036,True,True
mihomo,3,reuse-burst-c1,15,PASS,4096,4133,131072,131083,1.943512,1.033802,,,,48.798865,50.742449,1036,True,True
mihomo,3,reuse-burst-c1,16,PASS,4096,4133,131072,131083,1.799883,0.865417,,,,50.743188,52.543132,1036,True,True
mihomo,3,reuse-burst-c1,17,PASS,4096,4133,131072,131083,1.705438,0.858133,,,,52.54383,54.249365,1036,True,True
mihomo,3,reuse-burst-c1,18,PASS,4096,4133,131072,131083,2.063056,0.976515,,,,54.250134,56.313255,1036,True,True
mihomo,3,reuse-burst-c1,19,PASS,4096,4133,131072,131083,1.721466,0.942214,,,,56.313849,58.0354,1036,True,True
mihomo,3,reuse-burst-c1,20,PASS,4096,4133,131072,131083,2.121793,0.883181,,,,58.036098,60.157943,1036,True,True
mihomo,3,reuse-burst-c1,21,PASS,4096,4133,131072,131083,2.168475,1.129119,,,,60.174254,62.342802,1036,True,True
mihomo,3,reuse-burst-c1,22,PASS,4096,4133,131072,131083,2.183575,0.96067,,,,62.343481,64.527118,1036,True,True
mihomo,3,reuse-burst-c1,23,PASS,4096,4133,131072,131083,1.806113,0.837725,,,,64.527673,66.333846,1036,True,True
mihomo,3,reuse-burst-c1,24,PASS,4096,4133,131072,131083,1.937286,0.887994,,,,66.339623,68.277027,1036,True,True
mihomo,3,reuse-burst-c1,25,PASS,4096,4133,131072,131083,1.739641,0.791022,,,,68.27771,70.017448,1036,True,True
mihomo,3,reuse-burst-c1,26,PASS,4096,4133,131072,131083,2.314711,1.030345,,,,70.018164,72.332957,1036,True,True
mihomo,3,reuse-burst-c1,27,PASS,4096,4133,131072,131083,1.879455,0.944168,,,,72.333507,74.213022,1036,True,True
mihomo,3,reuse-burst-c1,28,PASS,4096,4133,131072,131083,1.943262,0.882329,,,,74.213675,76.156993,1036,True,True
mihomo,3,reuse-burst-c1,29,PASS,4096,4133,131072,131083,1.869136,0.872976,,,,76.157829,78.027065,1036,True,True
mihomo,3,reuse-burst-c1,30,PASS,4096,4133,131072,131083,1.749416,0.954783,,,,78.027839,79.777321,1036,True,True
mihomo,3,reuse-burst-c1,31,PASS,4096,4133,131072,131083,1.773177,0.912602,,,,79.778033,81.551343,1036,True,True
mihomo,1,burst-c8,0,PASS,4096,4133,131072,131083,35.947874,9.349133,,0.66087,7.547843,0.184171,36.132139,66,False,True
mihomo,1,burst-c8,1,PASS,4096,4133,131072,131083,21.000647,7.376855,,0.258703,4.481547,0.209045,21.209765,61,False,True
mihomo,1,burst-c8,2,PASS,4096,4133,131072,131083,24.727231,8.188532,,0.566223,6.624493,0.313579,25.040898,62,False,True
mihomo,1,burst-c8,3,PASS,4096,4133,131072,131083,17.582021,8.17403,,0.700581,6.000986,0.345601,17.927698,63,False,True
mihomo,1,burst-c8,4,PASS,4096,4133,131072,131083,28.365932,9.54848,,0.719962,7.86014,0.358849,28.724902,68,False,True
mihomo,1,burst-c8,5,PASS,4096,4133,131072,131083,23.752471,8.641068,,0.576562,7.025868,0.362427,24.114978,67,False,True
mihomo,1,burst-c8,6,PASS,4096,4133,131072,131083,27.028851,10.186063,,0.714322,7.947855,0.406047,27.434955,64,False,True
mihomo,1,burst-c8,7,PASS,4096,4133,131072,131083,11.167335,9.038946,,0.777914,7.110811,0.425794,11.59319,65,False,True
mihomo,1,burst-c8,8,PASS,4096,4133,131072,131083,2.57886,0.82146,,,,11.593953,14.172868,65,True,True
mihomo,1,burst-c8,9,PASS,4096,4133,131072,131083,8.845707,1.175426,,,,14.173554,23.019333,65,True,True
mihomo,1,burst-c8,10,PASS,4096,4133,131072,131083,9.162577,7.180824,,,,17.92851,27.091181,63,True,True
mihomo,1,burst-c8,11,PASS,4096,4133,131072,131083,13.54551,10.801595,,,,21.210454,34.756027,61,True,True
mihomo,1,burst-c8,12,PASS,4096,4133,131072,131083,35.425652,5.774443,,,,23.019902,58.445656,65,True,True
mihomo,1,burst-c8,13,PASS,4096,4133,131072,131083,9.166898,4.820602,,,,24.115701,33.282655,67,True,True
mihomo,1,burst-c8,14,PASS,4096,4133,131072,131083,10.128081,5.198043,,,,25.041948,35.170127,62,True,True
mihomo,1,burst-c8,15,PASS,4096,4133,131072,131083,14.52492,7.727882,,,,27.09226,41.617252,63,True,True
mihomo,1,burst-c8,16,PASS,4096,4133,131072,131083,13.523945,8.169375,,,,27.435726,40.959728,64,True,True
mihomo,1,burst-c8,17,PASS,4096,4133,131072,131083,11.53316,7.154712,,,,28.725691,40.258926,68,True,True
mihomo,1,burst-c8,18,PASS,4096,4133,131072,131083,7.382439,3.683261,,,,33.284023,40.666518,67,True,True
mihomo,1,burst-c8,19,PASS,4096,4133,131072,131083,5.483324,2.159532,,,,34.756625,40.240061,61,True,True
mihomo,1,burst-c8,20,PASS,4096,4133,131072,131083,7.077698,4.823714,,,,35.170869,42.248632,62,True,True
mihomo,1,burst-c8,21,PASS,4096,4133,131072,131083,12.192072,5.040934,,,,36.132795,48.324964,66,True,True
mihomo,1,burst-c8,22,PASS,4096,4133,131072,131083,8.792696,2.957413,,,,40.240825,49.033602,61,True,True
mihomo,1,burst-c8,23,PASS,4096,4133,131072,131083,8.673972,2.186744,,,,40.259499,48.933531,68,True,True
mihomo,1,burst-c8,24,PASS,4096,4133,131072,131083,10.442892,4.716702,,,,40.667109,51.110074,67,True,True
mihomo,1,burst-c8,25,PASS,4096,4133,131072,131083,9.732827,1.471775,,,,40.960979,50.693863,64,True,True
mihomo,1,burst-c8,26,PASS,4096,4133,131072,131083,9.516912,2.639912,,,,41.618361,51.13535,63,True,True
mihomo,1,burst-c8,27,PASS,4096,4133,131072,131083,10.446018,8.553641,,,,42.24966,52.695737,62,True,True
mihomo,1,burst-c8,28,PASS,4096,4133,131072,131083,10.453543,6.689062,,,,48.325731,58.779343,66,True,True
mihomo,1,burst-c8,29,PASS,4096,4133,131072,131083,8.460916,4.318332,,,,48.969497,57.430495,68,True,True
mihomo,1,burst-c8,30,PASS,4096,4133,131072,131083,8.681599,6.179917,,,,49.035131,57.716825,61,True,True
mihomo,1,burst-c8,31,PASS,4096,4133,131072,131083,17.439482,3.349729,,,,50.694935,68.134503,64,True,True
mihomo,1,burst-c8,32,PASS,4096,4133,131072,131083,7.769072,3.06988,,,,51.111201,58.880356,67,True,True
mihomo,1,burst-c8,33,PASS,4096,4133,131072,131083,8.326591,2.50157,,,,51.135905,59.462555,63,True,True
mihomo,1,burst-c8,34,PASS,4096,4133,131072,131083,8.173298,6.139164,,,,52.696261,60.869641,62,True,True
mihomo,1,burst-c8,35,PASS,4096,4133,131072,131083,3.016397,2.084833,,,,57.431281,60.44777,68,True,True
mihomo,1,burst-c8,36,PASS,4096,4133,131072,131083,6.505297,2.203371,,,,57.717408,64.222761,61,True,True
mihomo,1,burst-c8,37,PASS,4096,4133,131072,131083,9.428975,4.264361,,,,58.446778,67.875821,65,True,True
mihomo,1,burst-c8,38,PASS,4096,4133,131072,131083,6.156218,3.568521,,,,58.77993,64.936245,66,True,True
mihomo,1,burst-c8,39,PASS,4096,4133,131072,131083,5.641243,2.713467,,,,58.881056,64.522355,67,True,True
mihomo,2,burst-c8,0,PASS,4096,4133,131072,131083,23.499246,10.379074,,0.629422,7.949773,0.264459,23.763802,555,False,True
